,0,1,2,3,4,5,6,7,8,9
0,0.001075372338600468,0.0010755750707267294,0.0010753588657851925,0.9903209743620371,0.0010752688424038794,0.0010755063626805613,0.0010754679262999544,0.0010753536762192722,0.0010755465597125033,0.0010755759955343657
1,0.009091359166243219,0.009092710033445209,0.009091329316935275,0.0090931553443503,0.009090909169579053,0.009091767884342598,0.009092309326073172,0.009091341196223245,0.9181709066187996,0.00909421194400824
2,0.005264042529446179,0.005264081560161353,0.005263900370321764,0.005266213792866806,0.005263158020264579,0.005264748805809323,0.005265407901127591,0.005263853243469672,0.9526198187388856,0.005264775037647174
3,0.1846974703867722,0.0011630017306775177,0.805998379273577,0.0011630617093728644,0.0011627907920749303,0.0011629867784269362,0.0011630313845809178,0.0011632116998726832,0.0011630937913107461,0.0011629724533340625
4,0.1846974703867722,0.0011630017306775177,0.805998379273577,0.0011630617093728644,0.0011627907920749303,0.0011629867784269362,0.0011630313845809178,0.0011632116998726832,0.0011630937913107461,0.0011629724533340625
5,0.20159185556768314,0.0010641334150744866,0.7898953655774525,0.001064185377893445,0.001063829873610511,0.0010640916858849281,0.0010640862267888374,0.001064202780496152,0.001064197085216237,0.00106405240989959
6,0.007143180798504832,0.007144682314692431,0.007143143216543821,0.007144002985323484,0.007142857188823163,0.007143861736426271,0.007143732121583728,0.007143148375366674,0.007144096924593347,0.9357072943381421
7,0.004762282808300759,0.4518035712558175,0.004762258051245021,0.004763408536526013,0.004761904821387919,0.5100953231762667,0.004763054789614981,0.004762216360741828,0.00476322492154098,0.004762755278558244
8,0.0023258229274877034,0.00232584167565472,0.002325856161782118,0.00232615195785822,0.002325581454920887,0.002325917370654061,0.9790665794788502,0.002325837825942831,0.0023263888856446214,0.0023260222612046847
9,0.0142866257267082,0.01428865440738281,0.014286655011503996,0.871407576313578,0.01428571462857734,0.014287475308061407,0.014288079233622382,0.014286883364906144,0.01428898953946593,0.014293346466193716
10,0.0010756693000714972,0.0010755700626932819,0.0010757121159046536,0.9903198380071893,0.001075268918491989,0.0010755032300356928,0.0010754578494733644,0.001075766498106648,0.0010756744823199502,0.001075539535713678
11,0.009091359166243219,0.009092710033445209,0.009091329316935275,0.0090931553443503,0.009090909169579053,0.009091767884342598,0.009092309326073172,0.009091341196223245,0.9181709066187996,0.00909421194400824
12,0.005264042529446179,0.005264081560161353,0.005263900370321764,0.005266213792866806,0.005263158020264579,0.005264748805809323,0.005265407901127591,0.005263853243469672,0.9526198187388856,0.005264775037647174
13,0.1932902394661672,0.0011365742568321775,0.7976169712437067,0.0011366649122016637,0.0011363637258636095,0.0011365518105011828,0.0011366193428709514,0.0011367674885027536,0.001136695366706583,0.0011365523866474377
14,0.1932902394661672,0.0011365742568321775,0.7976169712437067,0.0011366649122016637,0.0011363637258636095,0.0011365518105011828,0.0011366193428709514,0.0011367674885027536,0.001136695366706583,0.0011365523866474377
15,0.21331265373071293,0.0010529288697870742,0.7782641807750419,0.0010529833860475444,0.0010526316626593279,0.0010528879638497042,0.0010528904559829308,0.0010529946716508446,0.0010529991766777863,0.0010528493075899214
16,0.007143180798504832,0.007144682314692431,0.007143143216543821,0.007144002985323484,0.007142857188823163,0.007143861736426271,0.007143732121583728,0.007143148375366674,0.007144096924593347,0.9357072943381421
17,0.004762282808300759,0.4518035712558175,0.004762258051245021,0.004763408536526013,0.004761904821387919,0.5100953231762667,0.004763054789614981,0.004762216360741828,0.00476322492154098,0.004762755278558244
18,0.0023258229274877034,0.00232584167565472,0.002325856161782118,0.00232615195785822,0.002325581454920887,0.002325917370654061,0.9790665794788502,0.002325837825942831,0.0023263888856446214,0.0023260222612046847
19,0.001136467724155189,0.0011366878037865963,0.0011364555929037963,0.9897710336284173,0.0011363636622932342,0.0011366133513067774,0.0011365688051459032,0.0011364495662562406,0.001136659447701913,0.0011367004180331158
20,0.009091359166243219,0.009092710033445209,0.009091329316935275,0.0090931553443503,0.009090909169579053,0.009091767884342598,0.009092309326073172,0.009091341196223245,0.9181709066187996,0.00909421194400824
21,0.005264042529446179,0.005264081560161353,0.005263900370321764,0.005266213792866806,0.005263158020264579,0.005264748805809323,0.005265407901127591,0.005263853243469672,0.9526198187388856,0.005264775037647174
22,0.1932902394661672,0.0011365742568321775,0.7976169712437067,0.0011366649122016637,0.0011363637258636095,0.0011365518105011828,0.0011366193428709514,0.0011367674885027536,0.001136695366706583,0.0011365523866474377
23,0.1932902394661672,0.0011365742568321775,0.7976169712437067,0.0011366649122016637,0.0011363637258636095,0.0011365518105011828,0.0011366193428709514,0.0011367674885027536,0.001136695366706583,0.0011365523866474377
24,0.21095420258872521,0.0010419656537090235,0.7807102955944711,0.0010420433801146916,0.0010416667490327064,0.0010419187287287151,0.0010419340867404182,0.0010420262257971346,0.0010420542776553722,0.0010418927150255134
