,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.000537634413349045,0.0005376344141308345,0.0005376344131187672,0.0005376344086021574,0.0005376344086021574,0.0005376344196633853,0.0005376344165428986,0.0005376344086021574,0.0005376344199172265,0.0005376344086021574,0.0005376344200324068,0.0005376344128372332,0.0005376344121784511,0.0005376344121687303,0.0005376344207743372,0.0005376345735602308,0.0005376344086021574,0.0005376344174151569,0.0005376344189285289,0.989784945972372
1,0.004545454562269979,0.004545454545454559,0.004545454562312686,0.004545454545454559,0.004545454545454559,0.004545454590372773,0.004545454586221403,0.004545454545454559,0.0045454546230411005,0.004545454545454559,0.004545454545454559,0.004545454561565759,0.004545454560102082,0.004545454559391149,0.7596827731760858,0.15849904457914013,0.004545454545454559,0.0045454546079745205,0.004545454591140651,0.004545454622200206
2,0.0026315789788620737,0.0026315789473684435,0.0026315789696876803,0.0026315789473684435,0.0026315789473684435,0.0026315789899465304,0.0026315790191208136,0.0026315789473684435,0.9499999992867626,0.0026315789473684435,0.0026315789473684435,0.0026315789715248192,0.0026315789685122867,0.0026315789690215603,0.002631578984696452,0.0026315790166617863,0.0026315789473684435,0.002631579000737248,0.002631579187449117,0.0026315790254379094
3,0.21504926624190127,0.0005813953588095208,0.7744856173553653,0.0005813953488372273,0.0005813953488372273,0.0005813953562476253,0.0005813953573015578,0.0005813953488372273,0.0005813953574790354,0.0005813953488372273,0.000581395359274821,0.0005813953597054485,0.0005813953607989878,0.0005813953598459415,0.0005813953598036018,0.0005813953535029082,0.0005813953488372273,0.0005813953573639857,0.0005813953604127584,0.0005813953580011031
4,0.21504926624190127,0.0005813953588095208,0.7744856173553653,0.0005813953488372273,0.0005813953488372273,0.0005813953562476253,0.0005813953573015578,0.0005813953488372273,0.0005813953574790354,0.0005813953488372273,0.000581395359274821,0.0005813953597054485,0.0005813953607989878,0.0005813953598459415,0.0005813953598036018,0.0005813953535029082,0.0005813953488372273,0.0005813953573639857,0.0005813953604127584,0.0005813953580011031
5,0.18280158406291594,0.000531914902002646,0.8076239477279298,0.0005319148936170379,0.0005319148936170379,0.0005319149018351415,0.0005319149022893716,0.0005319148936170379,0.0005319149034728446,0.0005319148936170379,0.0005319149020162906,0.0005319149034695755,0.0005319149045736229,0.0005319149031113688,0.0005319149075957039,0.0005319149005349377,0.0005319148936170379,0.0005319149023494638,0.0005319149039106508,0.0005319149039074183
6,0.003571428593061329,0.0035714285714285917,0.0035714285898278794,0.003571428571428592,0.003571428571428592,0.0035714286254355555,0.0035714286055765444,0.003571428571428592,0.003571428639688774,0.003571428571428592,0.0035714285714285917,0.0035714285885539375,0.003571428591829659,0.003571428587518167,0.003571428624020204,0.7030783881405055,0.003571428571428592,0.23263589715388786,0.003571428639687029,0.003571428620407212
7,0.0023809523972989086,0.050000000037677066,0.0023809523987797644,0.002380952380952394,0.002380952380952394,0.9071428566376659,0.002380952430221883,0.002380952380952394,0.002380952441954393,0.002380952380952394,0.002380952380952394,0.0023809523949700705,0.002380952393131071,0.002380952393857767,0.0023809524561450436,0.002380952428035399,0.002380952380952394,0.002380952419988614,0.0023809524295480217,0.0023809524550118745
8,0.0011627907063544276,0.001162790711579765,0.0011627907118595096,0.0011627906976744353,0.0011627906976744353,0.0011627907111312113,0.5812304425359911,0.0011627906976744353,0.0011627907364934371,0.0011627906976744353,0.0011627907217168535,0.0011627907100339348,0.0011627907089358082,0.0011627907092725427,0.001162790719509055,0.0011627907125895656,0.0011627906976744353,0.39783932466795685,0.0011627907255138251,0.0011627907226900817
9,0.007142857182001119,0.007142857142857232,0.0071428571717935645,0.007142857142857232,0.007142857142857232,0.0071428572507226855,0.0071428571948777535,0.007142857142857232,0.0071428572703897625,0.007142857142857232,0.11613164820045095,0.0071428571774741125,0.007142857180924255,0.007142857177981635,0.007142857250395916,0.007142857521814737,0.007142857142857232,0.007142857295437316,0.007142857247637636,0.7552969220209551
10,0.0005376344134832299,0.0005376344141304653,0.0005376344136737956,0.0005376344086021792,0.0005376344086021792,0.0005376344194812103,0.0005376344162805034,0.0005376344086021792,0.0005376344194136705,0.0005376344086021792,0.0005376344143168983,0.0005376344336369587,0.0005376344307288343,0.0005376344322778791,0.0005376344196227061,0.0005376344237383248,0.0005376344086021792,0.0005376344166019594,0.0005376344189278204,0.9897849460706748
