,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.7515604402453745,0.0009259259317937085,0.0009259259324747726,0.0009259259315032471,0.0009259259500850428,0.0009259259455235,0.0009259259259259357,0.0009259259399042735,0.000925925945551561,0.000925925932008275,0.0009259259343309785,0.0009259259259259357,0.23177289288489636,0.000925925941645902,0.0009259259259259357,0.000925925940535581,0.0009259259536199279,0.0009259259259259357,0.000925925944586393,0.0009259259424622386
1,0.007142857196293739,0.007142857157695021,0.007142857158112997,0.007142857145822049,0.007142857306693551,0.7041640433815597,0.007142857142857161,0.007142857321542873,0.007142857204518301,0.007142857156969515,0.007142857162538719,0.007142857142857161,0.007142857278421955,0.0071428572238030775,0.007142857142857161,0.007142857206980518,0.16726452715213877,0.007142857142857161,0.007142857232623481,0.007142857142857161
2,0.003333333476243496,0.0033333333604825075,0.0033333333639504925,0.0033333333647776195,0.003333333413132271,0.003333333363158066,0.003333333333333363,0.003333333340750718,0.0033333333888364513,0.003333333360835215,0.0033333333749767393,0.003333333333333363,0.003333333417119186,0.0033333333669683506,0.003333333333333363,0.0033333334407950987,0.003333333452294134,0.003333333333333363,0.9366666624695319,0.003333336712814299
3,0.0006024096467102965,0.0006024096468696066,0.0006024096473026937,0.9885542167579496,0.000602409644497065,0.0006024096456002681,0.0006024096385542283,0.0006024096385542282,0.000602409645201151,0.0006024096494633285,0.0006024096484046732,0.0006024096385542283,0.0006024096462490389,0.0006024096421571546,0.0006024096385542283,0.0006024096471395387,0.0006024096439875875,0.0006024096385542283,0.0006024096460366066,0.0006024096496603077
4,0.0006024096467102965,0.0006024096468696066,0.0006024096473026937,0.9885542167579496,0.000602409644497065,0.0006024096456002681,0.0006024096385542283,0.0006024096385542282,0.000602409645201151,0.0006024096494633285,0.0006024096484046732,0.0006024096385542283,0.0006024096462490389,0.0006024096421571546,0.0006024096385542283,0.0006024096471395387,0.0006024096439875875,0.0006024096385542283,0.0006024096460366066,0.0006024096496603077
5,0.0005747126844668094,0.0005747126568687234,0.0005747126532606473,0.9183439332351985,0.0005747126659280299,0.000574712667010267,0.0005747126436781836,0.0005747126614192317,0.0005747127187391456,0.0005747126567076283,0.03273423889111648,0.0005747126436781836,0.0005747126592850982,0.03915171265515548,0.0005747126436781836,0.0005747126581120785,0.0005747126483938429,0.0005747126436781836,0.0005747126601897082,0.0005747126534356926
6,0.004166666694451192,0.004166666683469294,0.004166666684921274,0.004166666681606633,0.4422393420370292,0.004166666700590587,0.004166666666666688,0.004166666666666688,0.004166666770527705,0.004166666682119034,0.004166666692846075,0.004166666666666688,0.48276065755289077,0.004166666675904512,0.004166666666666688,0.004166666716972469,0.004166666709720403,0.004166666666666688,0.00416666671695051,0.004166666666666688
7,0.0026315789850107434,0.0026315789592409036,0.0026315789614627153,0.0026315789625726686,0.00263157896959128,0.002631578966259036,0.002631578947368438,0.002631578952219838,0.9499999996866821,0.0026315789598388983,0.0026315789661240205,0.002631578947368438,0.0026315789748659934,0.0026315789544069487,0.002631578947368438,0.0026315790234535457,0.0026315789678694273,0.002631578947368438,0.002631578973559394,0.0026315789473684375
8,0.0015151515494497727,0.0015151515288520782,0.0015151515297231243,0.0015151515309599019,0.0015151515378144665,0.00151515154025645,0.0015151515151515327,0.0015151515178182316,0.0015151515319576075,0.0015151515292083065,0.0015151515255283977,0.0015151515151515327,0.0015151515435746735,0.0015151515348016016,0.0015151515151515327,0.9712121209002647,0.0015151515296095961,0.0015151515151515327,0.0015151515670967309,0.0015151515424781667
9,0.012500000122567799,0.012500000030037173,0.012500000028372614,0.012500000018423227,0.012500000194856689,0.012500000176253407,0.012500000000000016,0.012500000000000016,0.012500000095186595,0.01250000002609667,0.01250000002781823,0.012500000000000016,0.012500000236658192,0.012500000033312435,0.012500000000000016,0.012500000108145127,0.762499998502703,0.012500000000000016,0.012500000161890203,0.01250000023767854
