,0,1,2,3,4,5,6,7,8,9
0,0.0019609468283143436,0.0019612475891991063,0.0019612686868054185,0.9823495779259199,0.001960954083325525,0.0019612500197838997,0.0019609524183183714,0.0019613530814654024,0.0019611746644152615,0.0019612747024528574
1,0.014286280051101967,0.014287996775462154,0.6675772648006806,0.014288092936713659,0.014286205926917098,0.014288389805749886,0.014286220013194576,0.21812444205207449,0.014287586315881468,0.014287521322224161
2,0.006667435113578281,0.939986414021184,0.006667380760945737,0.006670268854074069,0.006667462941381445,0.006667483390178407,0.006667446791689324,0.006668557333067084,0.006669479818052402,0.006668070975849356
3,0.001266159946132945,0.0012660417741180135,0.0012661315531498156,0.0012660945455427784,0.9886054413822994,0.0012659066999515655,0.0012661296681475876,0.0012659817398648556,0.0012660816936715849,0.0012660309971212391
4,0.001266159946132945,0.0012660417741180135,0.0012661315531498156,0.0012660945455427784,0.9886054413822994,0.0012659066999515655,0.0012661296681475876,0.0012659817398648556,0.0012660816936715849,0.0012660309971212391
5,0.0012051463791418902,0.0012050651691550562,0.001205312762826686,0.0012051424401978866,0.9891537180384823,0.0012052595162678655,0.0012051043263442381,0.001205023002300295,0.0012050981543094848,0.0012051302109742873
6,0.008333646482320128,0.008334252819234559,0.008334004547017566,0.008334021623315027,0.008333627147117849,0.008333384079014402,0.00833365029345691,0.9249942042975138,0.008334243513312356,0.008334965197697275
7,0.0055559072861484805,0.005556199352305668,0.005556019342595894,0.0055565502811288255,0.0055559498696864645,0.005555863589036471,0.005555933560209057,0.005556102262416004,0.005557282230315985,0.9499941922261571
8,0.003226138751939571,0.003227294913792667,0.003226429611025355,0.0032267012781744867,0.003226170500348933,0.0032262357102346892,0.003226192990491222,0.003226370254715672,0.9709622254075939,0.0032262405816836153
9,0.02500140722133989,0.025004472143206107,0.025005669701583553,0.025005303677561954,0.025001070202531013,0.0250025271189667,0.025001216167770828,0.7749724754875755,0.025003699745397498,0.02500215853406699
10,0.0019616057579843814,0.001961209281081533,0.0019611860939514726,0.9823475300544581,0.0019615497525456746,0.0019612350502870132,0.0019618833709742507,0.0019612696372959776,0.001961146138591634,0.001961384862830022
11,0.014286280051101967,0.014287996775462154,0.6675772648006806,0.014288092936713659,0.014286205926917098,0.014288389805749886,0.014286220013194576,0.21812444205207449,0.014287586315881468,0.014287521322224161
